temperature,humidity,soil_moisture,rain,season_encoded,variety
25.6,81.9,43.3,1,0,Samba_BG300
34.4,84.3,85.2,1,0,Samba_BG300
27.8,69.6,24.0,1,0,Red Rice
34.1,87.8,56.7,1,1,Samba_BG352
25.9,83.4,32.7,1,1,Samba_BG300
33.3,72.3,15.0,1,1,Red Rice
27.7,89.2,36.2,1,0,Samba_BG300
30.1,81.7,75.6,1,1,Nadu_BG366
25.1,75.3,30.5,0,1,Red Rice
28.8,65.0,66.8,1,0,Samba_BG300
33.3,70.3,14.6,0,1,Red Rice
29.3,75.4,15.3,1,1,Red Rice
29.9,84.4,31.7,0,1,Red Rice
34.4,69.3,45.2,1,0,Samba_BG300
31.6,89.2,54.7,0,0,Samba_BG300
30.3,90.7,47.0,0,0,Samba_BG300
30.0,80.6,37.5,1,0,Samba_BG300
32.7,76.6,38.1,1,1,Samba_BG300
31.0,94.0,88.6,1,0,Samba_BG300
28.3,93.3,12.0,1,0,Red Rice
29.0,61.2,75.7,1,0,Samba_BG300
29.4,85.4,81.6,1,1,Keeri Samba
34.3,69.3,22.0,0,1,Red Rice
31.6,68.6,79.3,1,0,Samba_BG300
31.0,88.6,70.9,0,0,Samba_BG300
31.9,91.2,60.7,0,1,Samba_BG352
31.2,61.7,59.0,0,0,Samba_BG300
28.2,79.4,68.5,0,1,Samba_BG352
29.6,64.6,63.1,0,1,White Rice
27.0,79.2,19.3,0,1,Red Rice
28.0,93.1,89.0,1,0,Samba_BG300
26.1,77.8,47.2,1,1,Red Rice
33.4,85.6,63.1,0,0,Samba_BG300
34.5,81.1,56.3,0,0,Samba_BG300
25.2,84.7,60.8,0,0,Samba_BG300
33.4,61.0,76.7,0,0,Samba_BG300
34.2,71.9,50.2,1,1,Samba_BG352
30.9,86.0,83.3,1,1,Nadu_BG366
32.2,88.0,49.5,0,1,Red Rice
26.4,66.2,79.0,1,0,Samba_BG300
34.6,74.1,62.3,0,0,Samba_BG300
26.1,92.3,70.1,1,0,Samba_BG300
28.6,60.6,25.4,1,0,Red Rice
32.3,74.7,88.5,1,1,Nadu_BG366
30.8,62.3,44.7,0,1,Red Rice
29.5,86.1,47.4,0,1,Red Rice
28.8,71.0,40.4,0,1,Red Rice
27.8,76.9,13.6,1,0,Red Rice
34.8,72.5,59.1,1,0,Samba_BG300
31.1,87.6,30.3,1,0,Samba_BG300
27.7,75.7,80.7,1,1,Nadu_BG366
33.3,61.9,77.8,1,0,Samba_BG300
30.8,77.7,41.9,0,1,Red Rice
26.0,88.8,64.0,0,0,Samba_BG300
34.3,73.1,70.6,1,0,Samba_BG300
32.6,69.0,45.7,1,0,Samba_BG300
28.7,63.5,63.9,0,0,Samba_BG300
29.5,71.5,74.7,0,0,Samba_BG300
33.2,77.8,49.7,1,1,Red Rice
34.0,63.5,19.4,0,0,Red Rice
29.4,76.9,76.5,1,0,Samba_BG300
32.6,73.8,76.1,0,0,Samba_BG300
25.2,74.0,88.9,0,1,Nadu_BG366
29.7,79.6,21.4,1,1,Red Rice
31.3,71.8,63.8,0,0,Samba_BG300
27.6,82.6,77.9,1,1,Nadu_BG360
26.5,88.8,53.2,0,1,Samba_BG352
34.9,87.4,56.0,0,1,White Rice
27.6,62.5,53.4,1,1,White Rice
27.5,80.1,85.5,1,0,Samba_BG300
27.9,74.5,73.0,1,1,Nadu_BG366
25.5,74.0,31.7,1,0,Samba_BG300
35.0,71.3,51.1,1,1,White Rice
26.1,93.2,49.1,1,0,Samba_BG300
25.4,80.9,78.4,1,1,Nadu_BG366
31.3,73.1,21.3,1,0,Red Rice
29.0,84.8,50.6,1,1,Samba_BG352
28.7,71.8,30.2,1,1,Samba_BG300
31.9,94.0,16.7,1,1,Red Rice
28.5,67.9,38.2,1,0,Samba_BG300
30.9,84.8,76.6,0,1,Nadu_BG366
29.8,75.8,43.9,1,0,Samba_BG300
26.2,90.3,55.3,1,0,Samba_BG300
33.1,83.8,58.6,1,1,Samba_BG352
33.2,64.3,77.9,1,0,Samba_BG300
26.2,63.0,13.7,0,1,Red Rice
25.0,77.3,18.0,1,1,Red Rice
30.2,85.3,39.3,0,1,Red Rice
26.5,82.7,83.4,1,1,Nadu_BG360
26.1,68.8,81.6,1,0,Samba_BG300
30.1,68.5,36.8,1,0,Samba_BG300
31.8,76.5,82.0,1,0,Samba_BG300
33.1,86.6,31.3,0,1,Red Rice
27.2,83.0,40.8,1,0,Samba_BG300
25.5,84.6,81.3,1,0,Samba_BG300
26.7,61.2,40.9,1,1,Red Rice
33.3,88.0,39.0,0,0,Samba_BG300
28.2,61.3,83.4,0,1,Keeri Samba
27.7,62.3,14.0,0,0,Red Rice
29.6,69.7,47.1,1,1,Red Rice
34.3,91.9,67.3,1,0,Samba_BG300
25.2,90.0,65.6,1,1,Samba_BG352
26.2,88.8,50.4,1,1,White Rice
25.2,73.4,52.1,1,1,Samba_BG352
27.5,73.3,50.1,1,0,Samba_BG300
33.9,81.3,86.0,1,0,Samba_BG300
33.1,73.3,53.1,1,1,Samba_BG352
27.2,61.5,34.4,1,0,Samba_BG300
31.9,60.7,36.9,0,0,Samba_BG300
34.9,73.9,43.3,0,0,Samba_BG300
31.2,78.7,27.5,0,1,Red Rice
27.0,86.2,32.6,1,1,Samba_BG300
25.6,85.5,36.3,1,0,Samba_BG300
26.7,70.0,79.2,1,0,Samba_BG300
28.3,76.2,84.2,1,1,Keeri Samba
26.3,77.3,18.5,1,0,Red Rice
28.3,73.4,57.6,0,0,Samba_BG300
31.0,90.0,19.4,1,1,Red Rice
28.8,69.4,62.2,0,0,Samba_BG300
27.5,70.9,19.7,1,0,Red Rice
25.6,60.7,87.9,0,0,Samba_BG300
32.5,64.4,18.3,1,1,Red Rice
29.1,84.5,82.3,1,0,Samba_BG300
31.2,82.6,67.1,0,0,Samba_BG300
32.7,80.7,34.8,1,1,Samba_BG300
26.6,60.2,13.4,0,1,Red Rice
32.2,61.3,44.3,1,0,Samba_BG300
29.0,77.8,74.8,1,1,Nadu_BG366
30.1,84.3,18.9,1,0,Red Rice
31.4,75.7,63.0,1,0,Samba_BG300
25.1,60.8,10.7,0,1,Red Rice
26.5,60.6,79.5,0,1,Keeri Samba
33.6,83.7,33.7,1,1,Samba_BG300
32.0,84.9,17.6,1,1,Red Rice
30.8,75.0,61.3,1,0,Samba_BG300
31.7,85.6,57.0,1,1,Samba_BG352
25.7,83.6,89.8,1,1,Nadu_BG366
27.8,83.4,81.7,1,0,Samba_BG300
32.3,61.8,12.4,0,0,Red Rice
28.0,86.5,44.7,1,0,Samba_BG300
30.2,79.9,27.7,1,1,Red Rice
25.9,75.1,56.9,1,0,Samba_BG300
33.2,70.2,37.2,1,0,Samba_BG300
33.8,67.0,73.0,1,1,Nadu_BG360
33.4,85.9,79.7,1,1,Nadu_BG360
27.6,63.4,59.3,1,0,Samba_BG300
31.7,94.4,15.0,1,0,Red Rice
34.7,92.4,84.8,1,0,Samba_BG300
33.8,86.5,55.1,0,1,White Rice
28.6,87.7,70.7,1,0,Samba_BG300
32.1,76.8,56.8,1,0,Samba_BG300
25.8,60.7,60.3,1,1,White Rice
29.0,71.6,60.0,1,1,Samba_BG352
33.0,74.9,60.8,1,1,Samba_BG352
27.2,65.9,10.0,1,0,Red Rice
34.6,93.6,45.4,1,0,Samba_BG300
31.7,61.9,19.9,1,0,Red Rice
27.4,76.1,48.4,1,0,Samba_BG300
26.2,62.3,88.0,1,1,Nadu_BG366
32.0,86.5,72.4,1,0,Samba_BG300
26.0,74.5,78.5,1,0,Samba_BG300
34.2,92.0,89.1,1,1,Nadu_BG360
27.4,89.5,75.8,0,0,Samba_BG300
26.8,63.6,69.0,1,1,White Rice
33.6,80.8,51.4,1,1,White Rice
31.9,75.4,40.3,1,1,Red Rice
29.2,63.3,48.7,0,1,Red Rice
26.9,69.1,70.1,1,0,Samba_BG300
28.3,69.5,53.9,1,1,White Rice
26.3,61.7,65.5,1,1,White Rice
31.8,93.4,50.9,1,0,Samba_BG300
26.6,64.8,57.1,1,0,Samba_BG300
29.5,90.7,18.0,0,1,Red Rice
27.5,83.8,79.9,1,0,Samba_BG300
26.6,90.1,45.8,1,0,Samba_BG300
33.1,83.2,22.1,0,0,Red Rice
26.1,73.7,57.1,0,0,Samba_BG300
29.1,60.7,12.7,1,0,Red Rice
34.6,61.3,88.2,0,1,Nadu_BG360
30.5,62.5,53.3,1,0,Samba_BG300
27.4,87.1,52.3,1,0,Samba_BG300
34.0,78.4,73.3,0,0,Samba_BG300
28.3,91.0,77.8,0,0,Samba_BG300
27.1,69.2,82.8,1,1,Nadu_BG360
30.8,89.9,87.9,1,0,Samba_BG300
31.7,60.9,40.1,1,1,Red Rice
30.0,71.9,70.6,1,0,Samba_BG300
25.5,70.2,72.9,1,0,Samba_BG300
27.1,81.8,38.6,1,0,Samba_BG300
25.2,81.4,68.5,1,0,Samba_BG300
33.1,65.6,32.2,1,0,Samba_BG300
34.0,85.4,50.8,1,1,Samba_BG352
27.3,60.6,56.0,0,0,Samba_BG300
30.8,82.6,84.4,1,1,Nadu_BG360
34.8,90.2,35.8,1,0,Samba_BG300
29.2,68.6,48.1,1,1,Red Rice
26.9,79.2,11.9,1,1,Red Rice
30.9,79.4,37.7,0,0,Samba_BG300
27.9,82.0,55.3,1,1,Samba_BG352
27.7,68.6,21.0,1,1,Red Rice
33.6,72.1,37.2,1,1,Samba_BG300
31.6,74.2,31.0,1,1,Samba_BG300
29.3,84.0,33.1,1,0,Samba_BG300
29.3,66.5,18.9,1,0,Red Rice
32.1,91.3,28.9,1,1,Red Rice
33.0,87.6,70.8,1,1,Keeri Samba
30.9,94.1,36.2,1,1,Samba_BG300
30.8,80.3,26.6,1,1,Red Rice
27.7,69.6,19.1,0,0,Red Rice
27.3,61.2,74.4,1,0,Samba_BG300
31.0,93.6,63.6,0,0,Samba_BG300
29.5,65.5,86.6,1,0,Samba_BG300
27.5,75.0,49.0,0,0,Samba_BG300
33.0,67.5,35.9,1,0,Samba_BG300
28.9,65.4,40.1,1,0,Samba_BG300
27.5,88.1,59.0,1,1,Samba_BG352
29.5,69.7,18.3,0,0,Red Rice
25.4,94.6,63.2,1,0,Samba_BG300
28.9,78.0,74.8,1,0,Samba_BG300
33.9,79.2,43.1,0,0,Samba_BG300
34.2,82.4,75.7,0,0,Samba_BG300
30.9,68.2,85.3,1,1,Nadu_BG366
34.1,89.7,48.4,1,0,Samba_BG300
28.2,87.7,20.4,1,1,Red Rice
33.7,90.2,84.7,1,0,Samba_BG300
27.3,81.6,50.7,1,0,Samba_BG300
33.6,77.2,20.2,0,1,Red Rice
26.0,71.5,16.0,0,1,Red Rice
26.0,71.8,40.3,1,1,Red Rice
25.8,79.3,31.7,1,0,Samba_BG300
26.8,71.3,15.4,0,1,Red Rice
32.7,91.4,36.7,1,1,Samba_BG300
34.4,63.3,63.9,0,0,Samba_BG300
26.1,61.2,18.4,0,1,Red Rice
32.8,82.8,27.0,1,1,Red Rice
33.0,80.9,35.2,1,0,Samba_BG300
28.0,94.7,60.6,0,0,Samba_BG300
26.0,87.2,39.7,0,1,Red Rice
32.9,82.7,55.6,0,0,Samba_BG300
34.3,84.7,36.4,1,0,Samba_BG300
33.2,81.6,85.6,1,1,Nadu_BG360
32.3,82.6,88.9,0,1,Nadu_BG366
32.8,71.9,40.4,1,1,Red Rice
29.1,94.6,47.6,0,1,Red Rice
32.0,77.4,44.5,1,0,Samba_BG300
34.4,80.6,37.6,1,0,Samba_BG300
34.9,91.1,36.2,1,0,Samba_BG300
32.2,81.5,64.4,1,1,White Rice
31.8,67.5,43.6,0,0,Samba_BG300
34.1,91.3,87.3,1,1,Nadu_BG360
27.0,87.7,72.7,0,1,Nadu_BG366
26.9,81.5,88.9,1,1,Keeri Samba
28.4,63.7,25.1,1,0,Red Rice
27.0,94.1,38.0,1,0,Samba_BG300
31.6,76.3,75.0,0,1,Keeri Samba
25.6,66.8,62.5,1,1,Samba_BG352
28.3,78.8,26.9,1,1,Red Rice
32.9,76.7,72.7,1,1,Nadu_BG360
25.8,77.4,21.8,1,0,Red Rice
27.8,89.4,14.0,1,0,Red Rice
30.7,65.8,84.8,1,1,Nadu_BG360
31.9,81.9,11.2,1,0,Red Rice
30.0,77.1,46.5,0,0,Samba_BG300
33.2,90.8,64.5,1,0,Samba_BG300
34.4,83.2,79.7,1,0,Samba_BG300
30.9,85.8,10.3,0,1,Red Rice
32.4,78.5,42.9,0,1,Red Rice
26.9,66.5,56.1,1,0,Samba_BG300
34.8,82.9,80.4,0,0,Samba_BG300
29.0,66.2,10.1,1,0,Red Rice
32.8,72.8,88.2,1,0,Samba_BG300
31.7,69.3,55.6,1,1,Samba_BG352
30.2,90.1,62.1,0,0,Samba_BG300
33.9,79.7,30.2,1,0,Samba_BG300
28.8,94.3,34.3,0,1,Red Rice
31.1,92.0,28.6,0,1,Red Rice
30.8,88.9,13.4,1,1,Red Rice
33.8,87.4,11.2,1,1,Red Rice
30.6,72.5,16.9,1,1,Red Rice
27.9,66.0,71.0,1,1,Nadu_BG360
28.0,68.6,27.4,0,1,Red Rice
32.6,75.9,27.0,0,0,Red Rice
28.3,83.9,38.0,0,0,Samba_BG300
25.6,75.9,73.6,1,1,Nadu_BG366
25.6,85.9,26.9,1,0,Red Rice
33.4,80.4,35.9,1,1,Samba_BG300
28.4,64.7,15.9,1,1,Red Rice
31.3,88.7,50.9,1,1,Samba_BG352
28.1,83.4,66.4,1,1,Samba_BG352
29.7,68.8,16.4,1,0,Red Rice
34.9,65.5,51.3,1,1,Samba_BG352
29.7,94.5,44.0,1,1,Red Rice
28.4,76.3,81.7,0,0,Samba_BG300
30.9,60.4,10.1,1,0,Red Rice
28.3,93.4,36.6,1,1,Samba_BG300
26.5,80.3,62.9,1,0,Samba_BG300
25.5,91.1,63.2,1,1,White Rice
28.0,74.5,73.9,1,0,Samba_BG300
31.4,90.1,48.9,0,0,Samba_BG300
26.1,94.7,34.2,1,0,Samba_BG300
31.4,90.8,56.9,1,0,Samba_BG300
29.1,83.5,72.7,1,1,Nadu_BG366
27.9,91.5,20.5,1,0,Red Rice
33.1,63.8,19.7,1,0,Red Rice
28.7,63.5,55.7,0,0,Samba_BG300
33.0,92.0,70.5,1,0,Samba_BG300
25.7,82.2,64.8,1,0,Samba_BG300
32.2,90.9,61.1,1,1,White Rice
25.8,61.1,65.6,1,0,Samba_BG300
33.0,82.7,47.4,1,1,Red Rice
28.9,88.7,46.1,1,0,Samba_BG300
34.4,87.2,22.2,0,1,Red Rice
27.6,69.8,82.7,1,1,Keeri Samba
26.4,65.4,60.4,1,1,Samba_BG352
34.4,67.1,34.8,0,0,Samba_BG300
29.8,81.0,16.3,0,1,Red Rice
25.3,62.2,53.0,1,1,White Rice
32.2,88.4,43.0,1,1,Red Rice
34.8,69.5,22.7,0,0,Red Rice
29.1,65.8,26.3,1,1,Red Rice
30.8,62.4,13.8,0,1,Red Rice
27.9,68.2,68.9,0,1,Samba_BG352
32.9,69.3,58.3,1,1,Samba_BG352
29.5,72.1,76.9,1,1,Keeri Samba
27.2,81.1,54.7,1,1,White Rice
31.6,85.2,22.1,1,0,Red Rice
27.5,85.5,69.8,1,0,Samba_BG300
27.5,73.1,77.7,1,0,Samba_BG300
31.8,75.0,57.3,1,1,White Rice
33.1,85.3,59.2,0,1,White Rice
34.4,64.8,49.1,0,1,Red Rice
25.5,67.1,73.4,1,0,Samba_BG300
33.0,76.0,36.3,0,1,Red Rice
31.4,75.3,17.4,1,0,Red Rice
25.7,86.0,67.0,0,0,Samba_BG300
31.1,66.0,11.7,0,0,Red Rice
34.3,88.4,76.3,1,1,Nadu_BG360
28.9,79.6,64.8,1,1,White Rice
30.7,85.7,86.1,0,0,Samba_BG300
31.7,80.4,49.0,0,0,Samba_BG300
30.5,78.1,17.6,1,1,Red Rice
28.7,61.0,21.0,0,0,Red Rice
32.3,87.8,63.7,1,0,Samba_BG300
27.1,71.4,22.1,1,0,Red Rice
30.4,75.2,32.1,1,1,Samba_BG300
34.4,70.5,38.7,1,0,Samba_BG300
31.1,88.7,37.4,0,1,Red Rice
26.8,92.4,71.0,1,1,Nadu_BG366
34.0,64.8,30.0,1,0,Samba_BG300
31.9,84.3,44.4,1,1,Red Rice
27.9,66.1,73.3,1,0,Samba_BG300
26.9,86.2,32.0,1,1,Samba_BG300
29.3,79.6,14.6,1,0,Red Rice
32.7,65.5,57.4,1,0,Samba_BG300
29.8,80.9,33.0,1,0,Samba_BG300
29.0,77.8,89.7,0,1,Nadu_BG360
28.8,67.0,43.1,1,1,Red Rice
26.4,81.4,84.7,0,1,Nadu_BG366
25.2,73.1,18.9,1,0,Red Rice
25.8,81.9,43.9,1,1,Red Rice
34.2,74.0,25.4,0,1,Red Rice
27.4,91.2,87.7,1,1,Keeri Samba
34.6,65.4,48.3,1,1,Red Rice
27.3,74.4,80.1,1,0,Samba_BG300
28.4,79.8,33.3,0,0,Samba_BG300
27.2,71.7,86.8,1,0,Samba_BG300
26.4,89.9,42.0,1,0,Samba_BG300
30.8,83.3,67.0,1,0,Samba_BG300
26.7,93.8,52.2,1,1,White Rice
31.2,70.6,33.7,1,1,Samba_BG300
30.5,77.1,19.1,0,1,Red Rice
25.8,86.3,21.3,0,0,Red Rice
30.2,65.9,88.3,1,1,Nadu_BG366
33.7,73.8,36.7,1,0,Samba_BG300
27.7,61.4,77.8,1,0,Samba_BG300
34.0,87.7,56.6,1,1,Samba_BG352
30.7,70.2,42.2,1,1,Red Rice
30.0,73.6,59.0,0,0,Samba_BG300
31.8,82.6,66.9,1,1,Samba_BG352
31.1,74.0,10.9,0,1,Red Rice
33.0,75.8,75.4,1,1,Nadu_BG360
31.6,85.1,54.6,0,1,White Rice
27.9,69.9,63.9,0,1,White Rice
27.7,70.9,52.2,0,0,Samba_BG300
26.9,81.1,12.5,0,1,Red Rice
27.9,74.7,66.5,1,1,Samba_BG352
28.4,94.9,10.3,0,1,Red Rice
26.8,82.7,20.9,1,0,Red Rice
32.3,81.9,29.0,1,1,Red Rice
33.7,64.5,60.6,1,1,Samba_BG352
31.3,61.8,33.5,1,0,Samba_BG300
30.1,63.3,83.7,1,1,Nadu_BG360
34.4,60.2,47.1,0,1,Red Rice
30.4,89.1,18.9,1,0,Red Rice
34.4,84.3,79.4,1,1,Nadu_BG360
34.7,60.6,85.8,1,1,Nadu_BG360
31.9,94.3,87.3,0,1,Keeri Samba
30.7,82.3,69.2,0,0,Samba_BG300
28.2,86.7,86.8,0,1,Keeri Samba
30.8,90.3,86.3,1,1,Nadu_BG360
25.0,61.4,26.1,0,0,Red Rice
31.8,69.1,48.0,0,0,Samba_BG300
25.4,83.6,53.0,1,1,Samba_BG352
33.3,75.0,61.3,1,1,White Rice
29.3,82.6,24.2,1,1,Red Rice
31.6,65.3,83.8,1,0,Samba_BG300
30.8,61.5,56.9,0,0,Samba_BG300
27.5,80.2,43.4,0,0,Samba_BG300
26.9,94.1,38.9,1,0,Samba_BG300
25.9,73.4,50.5,0,1,Samba_BG352
33.8,93.1,18.0,0,0,Red Rice
33.2,82.9,77.1,1,1,Nadu_BG360
26.7,76.9,66.1,0,0,Samba_BG300
28.6,63.5,70.6,1,0,Samba_BG300
26.9,72.5,23.6,0,0,Red Rice
26.3,86.4,27.2,1,0,Red Rice
29.6,67.2,34.1,0,0,Samba_BG300
28.7,79.8,76.8,0,0,Samba_BG300
34.7,66.1,27.8,1,0,Red Rice
25.9,76.8,68.3,1,1,White Rice
31.5,84.0,84.6,0,0,Samba_BG300
25.7,79.3,18.4,0,1,Red Rice
33.7,73.8,84.0,1,1,Nadu_BG360
30.7,61.0,31.1,1,1,Samba_BG300
34.4,60.1,80.8,0,0,Samba_BG300
29.7,71.9,86.4,1,1,Nadu_BG366
30.1,65.6,39.8,1,1,Samba_BG300
27.6,61.6,10.1,1,1,Red Rice
26.0,76.5,52.4,0,0,Samba_BG300
26.4,78.8,57.4,1,1,Samba_BG352
28.2,61.8,41.7,0,1,Red Rice
30.9,79.7,62.8,1,0,Samba_BG300
33.4,67.7,68.7,1,0,Samba_BG300
30.5,93.6,24.9,1,0,Red Rice
26.1,66.6,50.3,1,1,Samba_BG352
34.4,93.4,86.7,1,0,Samba_BG300
28.7,73.9,75.7,0,1,Nadu_BG360
30.1,72.1,24.9,0,0,Red Rice
26.0,70.7,50.1,0,0,Samba_BG300
31.3,89.4,21.9,1,1,Red Rice
27.2,89.6,60.5,0,1,White Rice
27.1,67.0,85.3,1,1,Keeri Samba
34.8,87.4,81.8,1,0,Samba_BG300
27.8,80.0,30.0,1,1,Samba_BG300
25.5,75.1,76.2,0,1,Nadu_BG366
34.3,68.3,65.5,1,0,Samba_BG300
34.4,78.5,10.8,1,1,Red Rice
32.3,83.6,36.9,0,0,Samba_BG300
27.7,77.8,35.2,1,0,Samba_BG300
27.9,67.4,31.3,0,1,Red Rice
34.5,64.5,12.8,1,0,Red Rice
31.7,85.1,56.5,1,0,Samba_BG300
26.9,79.0,88.9,1,1,Keeri Samba
26.4,74.7,78.0,1,1,Keeri Samba
34.0,66.1,38.2,1,1,Samba_BG300
27.4,79.5,86.6,1,1,Nadu_BG360
27.9,68.2,52.6,0,1,Samba_BG352
25.0,71.3,27.6,1,0,Red Rice
33.4,71.0,55.6,1,1,White Rice
33.8,68.2,31.0,1,1,Samba_BG300
34.3,92.6,51.0,1,1,Samba_BG352
26.9,82.3,50.0,0,1,Samba_BG352
29.8,91.1,55.3,1,0,Samba_BG300
31.7,92.5,37.8,1,1,Samba_BG300
29.9,70.4,36.1,1,0,Samba_BG300
31.8,82.8,13.1,0,0,Red Rice
32.4,90.0,34.8,1,0,Samba_BG300
27.5,73.5,14.4,1,1,Red Rice
30.7,75.3,53.2,0,1,White Rice
30.0,91.5,30.9,1,1,Samba_BG300
26.0,64.6,64.1,0,1,White Rice
30.9,68.0,48.3,1,1,Red Rice
28.7,71.1,59.7,0,1,White Rice
33.1,76.7,78.2,0,0,Samba_BG300
30.6,90.0,28.6,1,0,Red Rice
34.7,82.2,71.1,0,1,Nadu_BG360
25.8,77.3,38.8,1,1,Samba_BG300
26.9,81.9,23.9,0,0,Red Rice
29.0,79.4,85.0,1,0,Samba_BG300
30.5,76.8,13.7,0,0,Red Rice
27.8,81.3,65.0,1,1,Samba_BG352
31.9,86.9,81.6,1,1,Keeri Samba
31.4,87.6,66.0,0,0,Samba_BG300
29.6,62.7,86.8,1,0,Samba_BG300
28.1,70.0,68.4,0,0,Samba_BG300
33.7,87.9,37.7,1,0,Samba_BG300
31.9,79.6,26.3,1,1,Red Rice
30.2,73.7,86.8,1,1,Nadu_BG366
33.6,75.2,40.3,1,0,Samba_BG300
28.8,60.3,70.7,1,1,Nadu_BG366
29.6,88.0,61.8,0,1,Samba_BG352
29.9,81.7,15.2,1,0,Red Rice
26.1,94.7,32.4,1,0,Samba_BG300
25.6,85.7,35.8,1,1,Samba_BG300
30.3,89.5,28.8,1,1,Red Rice
29.7,95.0,41.1,1,0,Samba_BG300
25.3,63.2,64.9,1,0,Samba_BG300
32.9,61.2,88.6,1,0,Samba_BG300
32.8,94.7,52.5,1,1,White Rice
29.4,90.0,23.4,0,0,Red Rice
33.7,61.2,42.3,1,1,Red Rice
28.7,84.8,28.1,1,1,Red Rice
25.3,82.6,54.3,1,1,Samba_BG352
31.9,71.2,25.9,1,0,Red Rice
32.5,85.6,13.7,1,1,Red Rice
34.4,93.8,87.9,0,1,Nadu_BG360
35.0,93.0,63.7,1,0,Samba_BG300
33.3,69.9,53.8,0,0,Samba_BG300
29.2,64.6,87.5,1,1,Keeri Samba
33.6,73.7,40.5,0,1,Red Rice
29.7,90.6,14.2,1,1,Red Rice
33.9,85.1,20.5,1,1,Red Rice
26.0,72.1,53.1,1,0,Samba_BG300
34.0,61.8,21.3,1,0,Red Rice
25.9,78.0,15.1,1,1,Red Rice
28.2,76.9,75.1,1,0,Samba_BG300
29.6,93.4,78.0,0,0,Samba_BG300
31.1,70.0,62.3,1,1,Samba_BG352
26.0,94.8,42.0,1,0,Samba_BG300
26.3,67.1,71.3,0,0,Samba_BG300
29.1,91.7,22.8,0,1,Red Rice
27.4,74.8,83.6,1,0,Samba_BG300
26.1,83.9,58.5,1,1,Samba_BG352
31.4,80.0,19.0,1,0,Red Rice
25.2,65.2,40.3,1,1,Red Rice
28.1,91.0,33.9,1,1,Samba_BG300
26.3,77.1,69.7,0,0,Samba_BG300
28.7,68.8,19.1,0,1,Red Rice
33.5,81.1,46.3,1,1,Red Rice
31.1,61.7,79.8,1,0,Samba_BG300
26.2,65.0,62.9,1,1,Samba_BG352
32.5,75.7,59.0,1,0,Samba_BG300
26.0,75.9,49.4,1,1,Red Rice
31.1,85.2,61.4,1,1,White Rice
29.5,68.5,10.1,1,0,Red Rice
30.5,79.5,67.9,1,0,Samba_BG300
25.7,87.0,30.0,1,1,Samba_BG300
27.1,78.1,53.1,0,0,Samba_BG300
34.0,90.2,23.1,0,0,Red Rice
34.3,87.9,59.2,0,1,Samba_BG352
25.6,91.0,48.5,1,1,Red Rice
33.4,77.9,73.2,0,1,Nadu_BG360
29.7,77.0,79.1,1,0,Samba_BG300
32.6,65.9,60.5,0,1,White Rice
27.9,67.9,20.3,1,0,Red Rice
33.7,75.1,56.5,1,1,Samba_BG352
33.9,94.3,49.5,1,0,Samba_BG300
26.5,87.5,19.8,0,1,Red Rice
28.2,67.5,82.5,1,1,Nadu_BG366
26.4,90.2,41.9,0,0,Samba_BG300
34.5,94.7,74.6,0,1,Nadu_BG360
28.4,71.1,86.5,1,1,Nadu_BG366
26.9,91.8,76.2,0,1,Nadu_BG360
27.7,62.8,62.5,1,1,Samba_BG352
28.2,94.7,64.3,1,1,Samba_BG352
25.8,69.7,29.9,0,1,Red Rice
26.5,93.4,16.1,0,1,Red Rice
29.6,60.5,48.5,0,0,Samba_BG300
28.8,69.9,78.9,1,1,Keeri Samba
32.1,73.6,52.5,1,0,Samba_BG300
33.0,90.8,85.0,1,1,Nadu_BG360
27.1,92.4,27.3,0,1,Red Rice
27.8,69.2,27.8,1,0,Red Rice
34.3,86.5,14.2,1,0,Red Rice
31.3,86.7,80.1,1,1,Nadu_BG366
34.1,88.3,81.6,0,1,Nadu_BG360
29.7,87.9,20.2,1,0,Red Rice
29.3,78.5,31.8,1,1,Samba_BG300
28.1,66.1,57.1,0,1,White Rice
29.9,82.8,19.7,0,0,Red Rice
31.4,93.0,26.9,0,1,Red Rice
29.9,62.6,12.8,1,1,Red Rice
33.2,78.1,54.7,1,0,Samba_BG300
31.2,93.7,76.5,1,0,Samba_BG300
25.3,94.3,88.4,1,0,Samba_BG300
29.3,64.6,65.9,1,1,Samba_BG352
26.5,64.9,56.7,1,0,Samba_BG300
31.0,65.6,26.8,0,1,Red Rice
30.2,74.3,34.8,0,1,Red Rice
33.3,68.9,36.5,1,1,Samba_BG300
27.6,81.6,46.8,1,0,Samba_BG300
30.2,82.9,52.2,0,1,Samba_BG352
34.1,69.2,32.5,1,0,Samba_BG300
29.7,82.9,18.3,0,1,Red Rice
26.5,76.0,13.1,0,1,Red Rice
32.6,89.4,33.4,1,1,Samba_BG300
32.6,61.7,39.7,0,1,Red Rice
26.2,68.9,75.1,1,0,Samba_BG300
32.0,75.8,51.8,1,0,Samba_BG300
33.6,68.1,77.9,0,0,Samba_BG300
25.5,63.8,52.0,1,0,Samba_BG300
32.4,92.4,45.7,0,0,Samba_BG300
28.4,86.1,60.1,1,0,Samba_BG300
25.4,61.3,76.5,1,1,Nadu_BG360
33.9,62.5,88.4,1,0,Samba_BG300
28.4,81.7,32.9,1,0,Samba_BG300
26.5,69.8,17.5,0,0,Red Rice
32.4,60.8,86.7,1,1,Keeri Samba
33.5,84.6,16.9,0,0,Red Rice
